diseaseName,country,state,lga,year,epiWeek,suspectedCases,confirmedCases,deaths,rainfall,temperature,humidity
CSM,Nigeria,Ogun,Ogun LGA1,2020,26,4,0,0,107.8,25.6,69.8
CSM,Nigeria,Rivers,Rivers LGA2,2020,26,4,0,0,108.2,31.2,63.9
CSM,Nigeria,Kano,Kano LGA1,2020,26,4,0,0,169.2,24.2,24.5
Yellow Fever,Nigeria,Rivers,Rivers LGA2,2020,26,15,0,0,116.5,24.8,56.8
Yellow Fever,Nigeria,Ogun,Ogun LGA2,2020,26,15,0,0,144.8,33.1,26.2
Yellow Fever,Nigeria,Kano,Kano LGA1,2020,26,15,0,0,97.2,36.6,62.7
Cholera,Nigeria,Kano,Kano LGA1,2020,26,9,0,0,139.2,30.4,90.4
Cholera,Nigeria,Lagos,Lagos LGA1,2020,26,9,0,0,128.1,30.3,77.0
Cholera,Nigeria,Kano,Kano LGA1,2020,26,9,0,0,138.5,30.1,82.8
Measles,Nigeria,Lagos,Lagos LGA1,2020,26,135,0,0,148.0,37.6,54.5
Measles,Nigeria,Kaduna,Kaduna LGA1,2020,26,135,0,0,170.8,25.6,43.1
Measles,Nigeria,Oyo,Oyo LGA2,2020,26,135,0,0,39.0,36.2,64.2
Mpox,Nigeria,FCT,FCT LGA1,2020,26,0,0,0,77.7,35.8,24.5
Mpox,Nigeria,Kaduna,Kaduna LGA1,2020,26,0,0,0,5.1,27.9,85.0
Mpox,Nigeria,Kano,Kano LGA1,2020,26,0,0,0,169.0,26.2,64.9
AFP,Nigeria,Oyo,Oyo LGA2,2020,26,85,0,0,76.0,32.0,83.7
AFP,Nigeria,Oyo,Oyo LGA1,2020,26,85,0,0,148.6,37.7,36.7
AFP,Nigeria,Lagos,Lagos LGA2,2020,26,85,0,0,114.7,26.0,87.0
COVID-19,Nigeria,Enugu,Enugu LGA1,2020,26,0,0,0,88.8,26.4,76.4
COVID-19,Nigeria,Lagos,Lagos LGA1,2020,26,0,0,0,150.2,32.6,45.2
COVID-19,Nigeria,Kano,Kano LGA2,2020,26,0,0,0,109.9,36.5,32.7
Lassa Fever,Nigeria,Ogun,Ogun LGA1,2020,27,52,3,0,29.4,35.8,74.5
Lassa Fever,Nigeria,Oyo,Oyo LGA1,2020,27,52,3,0,64.4,35.4,25.1
Lassa Fever,Nigeria,Lagos,Lagos LGA2,2020,27,52,3,0,118.5,32.9,85.0
CSM,Nigeria,Rivers,Rivers LGA1,2020,27,4,0,0,80.1,29.9,20.8
CSM,Nigeria,Kaduna,Kaduna LGA1,2020,27,4,0,0,165.6,28.9,35.8
CSM,Nigeria,Lagos,Lagos LGA2,2020,27,4,0,0,33.0,34.7,44.4
Yellow Fever,Nigeria,Oyo,Oyo LGA1,2020,27,12,0,0,150.5,27.0,70.6
Yellow Fever,Nigeria,Kaduna,Kaduna LGA2,2020,27,12,0,0,57.7,28.1,58.4
Yellow Fever,Nigeria,FCT,FCT LGA2,2020,27,12,0,0,33.0,26.5,46.7
Cholera,Nigeria,Kano,Kano LGA2,2020,27,10,0,0,224.6,28.6,92.1
Cholera,Nigeria,FCT,FCT LGA2,2020,27,10,0,0,189.3,27.1,92.5
Cholera,Nigeria,Lagos,Lagos LGA2,2020,27,10,0,0,126.2,28.2,92.1
Measles,Nigeria,Enugu,Enugu LGA2,2020,27,92,0,0,86.3,27.9,54.6
Measles,Nigeria,Oyo,Oyo LGA1,2020,27,92,0,0,130.4,30.3,24.1
Measles,Nigeria,FCT,FCT LGA2,2020,27,92,0,0,56.2,37.2,53.7
Mpox,Nigeria,Kano,Kano LGA2,2020,27,0,0,0,111.6,27.9,29.5
Mpox,Nigeria,Ogun,Ogun LGA1,2020,27,0,0,0,125.7,37.5,64.6
Mpox,Nigeria,Rivers,Rivers LGA2,2020,27,0,0,0,62.3,28.1,72.5
AFP,Nigeria,Lagos,Lagos LGA2,2020,27,131,0,0,154.1,33.5,49.5
AFP,Nigeria,FCT,FCT LGA2,2020,27,131,0,0,58.5,34.7,45.7
AFP,Nigeria,Lagos,Lagos LGA1,2020,27,131,0,0,68.2,31.5,42.3
COVID-19,Nigeria,Kano,Kano LGA1,2020,27,0,0,0,38.1,29.2,78.5
COVID-19,Nigeria,Ogun,Ogun LGA1,2020,27,0,0,0,53.6,25.4,42.7
COVID-19,Nigeria,Kaduna,Kaduna LGA1,2020,27,0,0,0,166.3,33.2,42.6
Lassa Fever,Nigeria,Ogun,Ogun LGA1,2020,28,33,3,0,132.5,27.2,37.4
Lassa Fever,Nigeria,Rivers,Rivers LGA1,2020,28,33,3,0,149.1,26.5,43.4
Lassa Fever,Nigeria,Kaduna,Kaduna LGA2,2020,28,33,3,0,139.8,36.2,30.2
CSM,Nigeria,Ogun,Ogun LGA1,2020,28,6,0,0,168.2,26.9,41.2
CSM,Nigeria,Oyo,Oyo LGA1,2020,28,6,0,0,71.9,37.8,22.1
CSM,Nigeria,Lagos,Lagos LGA1,2020,28,6,0,0,68.9,28.5,46.2
Yellow Fever,Nigeria,Rivers,Rivers LGA2,2020,28,13,0,0,59.8,31.7,22.2
Yellow Fever,Nigeria,FCT,FCT LGA1,2020,28,13,0,0,15.7,33.2,87.5
Yellow Fever,Nigeria,FCT,FCT LGA2,2020,28,13,0,0,126.0,33.7,51.8
Cholera,Nigeria,Kaduna,Kaduna LGA2,2020,28,2,0,0,226.3,27.4,83.0
Cholera,Nigeria,Ogun,Ogun LGA1,2020,28,2,0,0,188.6,28.6,75.3
Cholera,Nigeria,FCT,FCT LGA2,2020,28,2,0,0,213.4,28.8,84.8
Measles,Nigeria,Oyo,Oyo LGA1,2020,28,77,0,0,169.6,33.0,59.8
Measles,Nigeria,Rivers,Rivers LGA2,2020,28,77,0,0,63.3,34.5,71.1
Measles,Nigeria,Lagos,Lagos LGA1,2020,28,77,0,0,11.5,31.8,30.0
Mpox,Nigeria,Kaduna,Kaduna LGA1,2020,28,3,0,0,128.6,31.1,70.2
Mpox,Nigeria,Rivers,Rivers LGA2,2020,28,3,0,0,55.0,35.2,24.3
Mpox,Nigeria,Oyo,Oyo LGA2,2020,28,3,0,0,31.9,25.7,38.2
AFP,Nigeria,FCT,FCT LGA1,2020,28,73,0,0,22.9,25.7,21.5
AFP,Nigeria,Enugu,Enugu LGA2,2020,28,73,0,0,111.5,25.5,83.0
AFP,Nigeria,Enugu,Enugu LGA2,2020,28,73,0,0,5.9,27.7,66.5
COVID-19,Nigeria,Lagos,Lagos LGA1,2020,28,0,0,0,9.2,30.0,58.9
COVID-19,Nigeria,Oyo,Oyo LGA1,2020,28,0,0,0,134.1,33.3,69.0
COVID-19,Nigeria,Rivers,Rivers LGA1,2020,28,0,0,0,5.4,36.9,50.9
Lassa Fever,Nigeria,Ogun,Ogun LGA2,2020,29,80,5,1,11.5,27.8,70.1
Lassa Fever,Nigeria,Rivers,Rivers LGA2,2020,29,80,5,1,34.0,31.4,34.6
Lassa Fever,Nigeria,Ogun,Ogun LGA1,2020,29,80,5,1,82.4,31.4,20.1
CSM,Nigeria,Rivers,Rivers LGA1,2020,29,11,0,0,117.5,29.0,78.0
CSM,Nigeria,Lagos,Lagos LGA1,2020,29,11,0,0,93.8,32.3,84.4
CSM,Nigeria,FCT,FCT LGA2,2020,29,11,0,0,167.7,32.0,53.5
Yellow Fever,Nigeria,Kano,Kano LGA2,2020,29,16,0,0,125.5,37.0,59.4
Yellow Fever,Nigeria,Lagos,Lagos LGA1,2020,29,16,0,0,34.3,28.5,83.9
Yellow Fever,Nigeria,Kano,Kano LGA2,2020,29,16,0,0,38.6,28.2,56.8
Cholera,Nigeria,Rivers,Rivers LGA1,2020,29,22,0,0,197.0,27.2,86.9
Cholera,Nigeria,FCT,FCT LGA1,2020,29,22,0,0,243.7,29.8,90.5
Cholera,Nigeria,Enugu,Enugu LGA1,2020,29,22,0,0,171.4,29.6,91.7
Measles,Nigeria,Lagos,Lagos LGA2,2020,29,92,0,0,175.3,29.5,20.8
Measles,Nigeria,Kaduna,Kaduna LGA1,2020,29,92,0,0,131.6,35.1,75.8
Measles,Nigeria,Kaduna,Kaduna LGA1,2020,29,92,0,0,84.9,29.4,34.9
Mpox,Nigeria,Kaduna,Kaduna LGA1,2020,29,0,0,0,56.5,34.8,29.3
Mpox,Nigeria,Rivers,Rivers LGA1,2020,29,0,0,0,168.5,36.3,26.2
Mpox,Nigeria,FCT,FCT LGA2,2020,29,0,0,0,121.8,28.1,40.6
AFP,Nigeria,Rivers,Rivers LGA1,2020,29,106,0,0,133.9,34.8,37.2
AFP,Nigeria,Oyo,Oyo LGA2,2020,29,106,0,0,53.0,26.2,80.6
AFP,Nigeria,Kaduna,Kaduna LGA1,2020,29,106,0,0,110.1,29.2,36.6
COVID-19,Nigeria,Lagos,Lagos LGA1,2020,29,0,0,0,94.3,34.0,78.5
COVID-19,Nigeria,Lagos,Lagos LGA1,2020,29,0,0,0,122.4,31.7,59.1
COVID-19,Nigeria,Kano,Kano LGA1,2020,29,0,0,0,27.1,24.3,86.8
Lassa Fever,Nigeria,Lagos,Lagos LGA2,2020,30,26,0,0,47.1,37.9,23.2
Lassa Fever,Nigeria,Oyo,Oyo LGA2,2020,30,26,0,0,81.0,31.7,54.8
Lassa Fever,Nigeria,FCT,FCT LGA2,2020,30,26,0,0,63.7,32.0,71.3
CSM,Nigeria,Rivers,Rivers LGA2,2020,30,2,0,0,129.9,28.2,27.0
CSM,Nigeria,FCT,FCT LGA2,2020,30,2,0,0,108.6,32.3,34.4
CSM,Nigeria,Enugu,Enugu LGA1,2020,30,2,0,0,96.0,33.8,46.2
Yellow Fever,Nigeria,Ogun,Ogun LGA2,2020,30,30,0,0,144.2,28.4,60.7
Yellow Fever,Nigeria,Rivers,Rivers LGA1,2020,30,30,0,0,83.1,35.7,55.4
Yellow Fever,Nigeria,Oyo,Oyo LGA1,2020,30,30,0,0,85.5,36.2,66.5
Cholera,Nigeria,Kano,Kano LGA2,2020,30,38,0,0,248.7,27.5,93.2
Cholera,Nigeria,FCT,FCT LGA2,2020,30,38,0,0,171.5,29.1,79.8
Cholera,Nigeria,FCT,FCT LGA1,2020,30,38,0,0,129.8,29.3,84.4
Measles,Nigeria,Oyo,Oyo LGA1,2020,30,76,0,0,98.5,27.9,27.1
Measles,Nigeria,Kaduna,Kaduna LGA2,2020,30,76,0,0,108.5,36.7,76.3
Measles,Nigeria,FCT,FCT LGA2,2020,30,76,0,0,92.3,29.2,21.1
Mpox,Nigeria,Lagos,Lagos LGA1,2020,30,0,0,0,43.2,34.2,75.4
Mpox,Nigeria,Kaduna,Kaduna LGA2,2020,30,0,0,0,32.7,33.6,25.6
Mpox,Nigeria,Rivers,Rivers LGA2,2020,30,0,0,0,149.3,25.3,23.5
AFP,Nigeria,Lagos,Lagos LGA2,2020,30,94,0,0,40.8,24.7,68.8
AFP,Nigeria,Oyo,Oyo LGA2,2020,30,94,0,0,105.1,30.4,48.9
AFP,Nigeria,FCT,FCT LGA1,2020,30,94,0,0,96.2,35.0,54.0
COVID-19,Nigeria,Rivers,Rivers LGA1,2020,30,0,0,0,36.1,24.3,61.0
COVID-19,Nigeria,Oyo,Oyo LGA2,2020,30,0,0,0,100.0,28.5,43.8
COVID-19,Nigeria,Kano,Kano LGA1,2020,30,0,0,0,131.6,34.6,50.0
Lassa Fever,Nigeria,FCT,FCT LGA2,2020,31,46,3,1,139.3,33.1,72.9
Lassa Fever,Nigeria,Ogun,Ogun LGA2,2020,31,46,3,1,178.2,29.0,20.2
Lassa Fever,Nigeria,Enugu,Enugu LGA1,2020,31,46,3,1,121.1,33.9,29.0
CSM,Nigeria,FCT,FCT LGA2,2020,31,3,0,0,152.1,36.2,69.0
CSM,Nigeria,Kaduna,Kaduna LGA2,2020,31,3,0,0,94.8,27.5,48.0
CSM,Nigeria,Kaduna,Kaduna LGA1,2020,31,3,0,0,45.9,29.6,84.5
Yellow Fever,Nigeria,Kano,Kano LGA2,2020,31,22,0,0,121.9,28.9,88.0
Yellow Fever,Nigeria,Enugu,Enugu LGA2,2020,31,22,0,0,93.3,34.5,88.0
Yellow Fever,Nigeria,Enugu,Enugu LGA2,2020,31,22,0,0,11.1,30.8,69.7
Cholera,Nigeria,Ogun,Ogun LGA2,2020,31,12,0,1,142.7,30.7,92.3
Cholera,Nigeria,Kano,Kano LGA2,2020,31,12,0,1,206.8,27.8,90.1
Cholera,Nigeria,Ogun,Ogun LGA1,2020,31,12,0,1,163.4,27.6,85.2
Measles,Nigeria,Ogun,Ogun LGA2,2020,31,82,0,0,159.9,27.6,32.4
Measles,Nigeria,Kaduna,Kaduna LGA2,2020,31,82,0,0,66.3,28.4,67.7
Measles,Nigeria,Lagos,Lagos LGA1,2020,31,82,0,0,51.1,36.0,42.5
Mpox,Nigeria,Lagos,Lagos LGA2,2020,31,0,0,0,65.2,32.1,58.0
Mpox,Nigeria,Kaduna,Kaduna LGA2,2020,31,0,0,0,82.9,37.4,32.1
Mpox,Nigeria,Lagos,Lagos LGA1,2020,31,0,0,0,157.6,24.1,47.1
AFP,Nigeria,Lagos,Lagos LGA2,2020,31,64,0,0,137.4,36.6,64.5
AFP,Nigeria,FCT,FCT LGA1,2020,31,64,0,0,179.6,29.4,46.1
AFP,Nigeria,Ogun,Ogun LGA2,2020,31,64,0,0,52.8,26.1,67.3
COVID-19,Nigeria,Kano,Kano LGA2,2020,31,0,0,0,75.1,34.0,67.7
COVID-19,Nigeria,Enugu,Enugu LGA2,2020,31,0,0,0,67.3,33.4,68.5
COVID-19,Nigeria,Lagos,Lagos LGA1,2020,31,0,0,0,137.6,34.0,58.9
Lassa Fever,Nigeria,Kano,Kano LGA1,2020,32,56,6,0,160.9,28.3,43.0
Lassa Fever,Nigeria,Ogun,Ogun LGA1,2020,32,56,6,0,51.6,25.3,84.2
Lassa Fever,Nigeria,Kano,Kano LGA1,2020,32,56,6,0,82.1,30.9,58.3
CSM,Nigeria,Lagos,Lagos LGA2,2020,32,9,0,1,80.4,33.8,51.2
CSM,Nigeria,Ogun,Ogun LGA1,2020,32,9,0,1,92.9,26.3,58.3
CSM,Nigeria,Rivers,Rivers LGA1,2020,32,9,0,1,5.5,32.6,77.2
Yellow Fever,Nigeria,Kano,Kano LGA1,2020,32,14,0,0,63.7,29.9,39.2
Yellow Fever,Nigeria,Enugu,Enugu LGA2,2020,32,14,0,0,130.7,28.3,54.3
Yellow Fever,Nigeria,FCT,FCT LGA1,2020,32,14,0,0,132.2,28.5,47.7
Cholera,Nigeria,Ogun,Ogun LGA1,2020,32,21,0,0,215.7,27.2,90.4
Cholera,Nigeria,Ogun,Ogun LGA2,2020,32,21,0,0,240.9,29.4,75.5
Cholera,Nigeria,Kaduna,Kaduna LGA1,2020,32,21,0,0,221.4,30.3,84.1
Measles,Nigeria,FCT,FCT LGA2,2020,32,110,0,0,18.1,37.2,56.5
Measles,Nigeria,Enugu,Enugu LGA2,2020,32,110,0,0,118.9,30.5,50.1
Measles,Nigeria,Lagos,Lagos LGA1,2020,32,110,0,0,178.9,29.7,72.7
Mpox,Nigeria,Enugu,Enugu LGA1,2020,32,0,0,0,35.4,33.3,63.6
Mpox,Nigeria,Lagos,Lagos LGA2,2020,32,0,0,0,81.2,36.1,54.1
Mpox,Nigeria,Ogun,Ogun LGA2,2020,32,0,0,0,64.6,30.3,79.9
AFP,Nigeria,Lagos,Lagos LGA2,2020,32,99,0,0,103.2,25.6,75.7
AFP,Nigeria,FCT,FCT LGA1,2020,32,99,0,0,33.5,30.1,65.6
AFP,Nigeria,Ogun,Ogun LGA1,2020,32,99,0,0,178.1,26.2,76.3
COVID-19,Nigeria,Oyo,Oyo LGA2,2020,32,0,0,0,40.9,31.5,37.1
COVID-19,Nigeria,Rivers,Rivers LGA1,2020,32,0,0,0,31.9,25.3,55.1
COVID-19,Nigeria,Rivers,Rivers LGA1,2020,32,0,0,0,135.7,29.3,77.1
Lassa Fever,Nigeria,FCT,FCT LGA1,2020,33,33,1,0,87.9,33.8,58.3
Lassa Fever,Nigeria,Rivers,Rivers LGA2,2020,33,33,1,0,64.8,25.1,76.8
Lassa Fever,Nigeria,FCT,FCT LGA2,2020,33,33,1,0,31.9,29.3,81.2
CSM,Nigeria,Rivers,Rivers LGA2,2020,33,6,0,0,140.7,28.2,38.5
CSM,Nigeria,Ogun,Ogun LGA2,2020,33,6,0,0,84.7,25.0,77.4
CSM,Nigeria,Kaduna,Kaduna LGA2,2020,33,6,0,0,161.4,36.0,65.0
Yellow Fever,Nigeria,FCT,FCT LGA2,2020,33,34,0,0,61.8,29.9,29.5
Yellow Fever,Nigeria,Enugu,Enugu LGA1,2020,33,34,0,0,114.4,26.3,62.6
Yellow Fever,Nigeria,Rivers,Rivers LGA1,2020,33,34,0,0,64.9,27.1,47.5
Cholera,Nigeria,Enugu,Enugu LGA2,2020,33,10,0,0,182.3,27.2,77.9
Cholera,Nigeria,Enugu,Enugu LGA2,2020,33,10,0,0,151.3,29.4,86.5
Cholera,Nigeria,Kaduna,Kaduna LGA2,2020,33,10,0,0,142.3,27.8,82.3
Measles,Nigeria,Lagos,Lagos LGA2,2020,33,82,0,0,15.6,31.9,50.8
Measles,Nigeria,Lagos,Lagos LGA1,2020,33,82,0,0,22.2,35.1,45.4
Measles,Nigeria,Enugu,Enugu LGA1,2020,33,82,0,0,124.3,30.0,48.0
Mpox,Nigeria,Enugu,Enugu LGA2,2020,33,0,0,0,130.0,31.7,77.1
Mpox,Nigeria,Kano,Kano LGA2,2020,33,0,0,0,23.5,25.0,83.5
Mpox,Nigeria,Kano,Kano LGA2,2020,33,0,0,0,128.8,33.1,26.9
AFP,Nigeria,Enugu,Enugu LGA2,2020,33,96,0,0,153.7,36.7,77.5
AFP,Nigeria,Enugu,Enugu LGA1,2020,33,96,0,0,87.2,24.2,29.1
AFP,Nigeria,Enugu,Enugu LGA1,2020,33,96,0,0,135.3,34.6,44.2
COVID-19,Nigeria,Kaduna,Kaduna LGA2,2020,33,0,0,0,46.6,29.4,48.9
COVID-19,Nigeria,Enugu,Enugu LGA2,2020,33,0,0,0,57.8,26.2,45.8
COVID-19,Nigeria,Lagos,Lagos LGA2,2020,33,0,0,0,174.4,28.8,32.6
Lassa Fever,Nigeria,Kano,Kano LGA2,2020,34,47,11,3,51.0,26.7,78.4
Lassa Fever,Nigeria,Lagos,Lagos LGA1,2020,34,47,11,3,144.6,33.0,24.6
Lassa Fever,Nigeria,FCT,FCT LGA1,2020,34,47,11,3,94.8,30.2,40.2
CSM,Nigeria,Ogun,Ogun LGA1,2020,34,2,0,0,83.0,29.2,68.7
CSM,Nigeria,Lagos,Lagos LGA2,2020,34,2,0,0,100.0,27.1,85.8
CSM,Nigeria,Kaduna,Kaduna LGA2,2020,34,2,0,0,100.9,36.7,83.8
Yellow Fever,Nigeria,FCT,FCT LGA1,2020,34,29,0,0,18.1,28.0,69.3
Yellow Fever,Nigeria,Kano,Kano LGA1,2020,34,29,0,0,77.6,36.5,89.0
Yellow Fever,Nigeria,FCT,FCT LGA1,2020,34,29,0,0,177.0,24.6,65.2
Cholera,Nigeria,Kano,Kano LGA1,2020,34,5,0,0,190.3,27.4,83.4
Cholera,Nigeria,Enugu,Enugu LGA2,2020,34,5,0,0,203.1,27.8,89.1
Cholera,Nigeria,Oyo,Oyo LGA1,2020,34,5,0,0,198.7,28.4,77.2
Measles,Nigeria,Kaduna,Kaduna LGA1,2020,34,78,0,0,178.8,35.6,88.3
Measles,Nigeria,Rivers,Rivers LGA2,2020,34,78,0,0,132.7,31.9,71.9
Measles,Nigeria,Oyo,Oyo LGA2,2020,34,78,0,0,122.7,28.8,33.9
Mpox,Nigeria,Oyo,Oyo LGA2,2020,34,0,0,0,36.2,33.2,22.2
Mpox,Nigeria,Lagos,Lagos LGA2,2020,34,0,0,0,45.3,33.7,37.0
Mpox,Nigeria,Kano,Kano LGA1,2020,34,0,0,0,102.8,33.5,74.5
AFP,Nigeria,FCT,FCT LGA2,2020,34,91,0,0,19.7,35.3,47.5
AFP,Nigeria,Enugu,Enugu LGA1,2020,34,91,0,0,10.6,30.7,63.2
AFP,Nigeria,Rivers,Rivers LGA1,2020,34,91,0,0,27.1,35.7,70.1
COVID-19,Nigeria,FCT,FCT LGA2,2020,34,424186,55005,10057,123.7,35.7,75.5
COVID-19,Nigeria,FCT,FCT LGA2,2020,34,424186,55005,10057,10.0,36.0,38.5
COVID-19,Nigeria,Enugu,Enugu LGA1,2020,34,424186,55005,10057,165.7,30.6,79.3
Lassa Fever,Nigeria,Kaduna,Kaduna LGA2,2020,35,27,2,0,159.7,29.8,65.0
Lassa Fever,Nigeria,Rivers,Rivers LGA2,2020,35,27,2,0,99.2,37.4,89.7
Lassa Fever,Nigeria,Kano,Kano LGA2,2020,35,27,2,0,168.2,33.9,24.7
CSM,Nigeria,Oyo,Oyo LGA2,2020,35,4,0,0,39.4,25.1,29.8
CSM,Nigeria,Kano,Kano LGA1,2020,35,4,0,0,108.5,27.1,25.0
CSM,Nigeria,FCT,FCT LGA2,2020,35,4,0,0,78.1,28.5,70.5
Yellow Fever,Nigeria,Kaduna,Kaduna LGA1,2020,35,24,0,0,172.2,24.7,88.9
Yellow Fever,Nigeria,Oyo,Oyo LGA2,2020,35,24,0,0,159.3,33.6,82.8
Yellow Fever,Nigeria,Oyo,Oyo LGA1,2020,35,24,0,0,36.7,33.3,39.5
Cholera,Nigeria,Kaduna,Kaduna LGA1,2020,35,9,0,0,129.6,28.8,88.4
Cholera,Nigeria,FCT,FCT LGA2,2020,35,9,0,0,162.3,27.2,85.7
Cholera,Nigeria,Enugu,Enugu LGA1,2020,35,9,0,0,180.2,28.4,79.4
Measles,Nigeria,Lagos,Lagos LGA1,2020,35,75,0,0,138.8,35.6,21.9
Measles,Nigeria,Kano,Kano LGA2,2020,35,75,0,0,43.8,33.7,25.3
Measles,Nigeria,Ogun,Ogun LGA2,2020,35,75,0,0,23.5,28.4,38.9
Mpox,Nigeria,Oyo,Oyo LGA2,2020,35,0,0,0,23.1,26.4,34.7
Mpox,Nigeria,Kano,Kano LGA2,2020,35,0,0,0,141.4,26.1,66.3
Mpox,Nigeria,Oyo,Oyo LGA1,2020,35,0,0,0,159.9,30.0,80.2
AFP,Nigeria,Kano,Kano LGA1,2020,35,103,0,0,76.4,36.1,45.1
AFP,Nigeria,FCT,FCT LGA1,2020,35,103,0,0,30.2,31.5,23.8
AFP,Nigeria,FCT,FCT LGA2,2020,35,103,0,0,176.4,37.9,89.8
COVID-19,Nigeria,Kano,Kano LGA1,2020,35,0,0,0,53.8,24.0,68.6
COVID-19,Nigeria,Kano,Kano LGA2,2020,35,0,0,0,144.1,26.7,75.8
COVID-19,Nigeria,Ogun,Ogun LGA1,2020,35,0,0,0,74.1,33.9,36.5
Lassa Fever,Nigeria,Rivers,Rivers LGA2,2020,36,46,4,0,151.7,27.8,38.9
Lassa Fever,Nigeria,FCT,FCT LGA1,2020,36,46,4,0,103.4,24.3,79.1
Lassa Fever,Nigeria,Kano,Kano LGA2,2020,36,46,4,0,52.4,36.0,61.6
CSM,Nigeria,Oyo,Oyo LGA2,2020,36,4,0,0,142.2,30.3,78.0
CSM,Nigeria,Ogun,Ogun LGA1,2020,36,4,0,0,5.9,31.3,34.1
CSM,Nigeria,Oyo,Oyo LGA2,2020,36,4,0,0,5.0,29.0,76.4
Yellow Fever,Nigeria,Ogun,Ogun LGA1,2020,36,35,0,0,22.3,26.9,70.6
Yellow Fever,Nigeria,Rivers,Rivers LGA2,2020,36,35,0,0,11.9,25.3,23.4
Yellow Fever,Nigeria,Rivers,Rivers LGA1,2020,36,35,0,0,38.9,35.7,79.5
Cholera,Nigeria,Enugu,Enugu LGA1,2020,36,20,0,2,139.3,27.9,93.8
Cholera,Nigeria,Ogun,Ogun LGA1,2020,36,20,0,2,231.1,27.2,85.6
Cholera,Nigeria,Oyo,Oyo LGA2,2020,36,20,0,2,203.1,29.7,90.8
Measles,Nigeria,Ogun,Ogun LGA1,2020,36,84,0,0,16.2,25.5,24.5
Measles,Nigeria,Kaduna,Kaduna LGA2,2020,36,84,0,0,128.2,36.3,66.1
Measles,Nigeria,Kano,Kano LGA1,2020,36,84,0,0,19.5,35.7,72.6
Mpox,Nigeria,Oyo,Oyo LGA1,2020,36,0,0,0,152.5,34.6,42.5
Mpox,Nigeria,Enugu,Enugu LGA2,2020,36,0,0,0,28.3,27.2,36.1
Mpox,Nigeria,Enugu,Enugu LGA1,2020,36,0,0,0,129.4,24.6,46.9
AFP,Nigeria,Oyo,Oyo LGA2,2020,36,100,0,0,34.9,26.9,79.9
AFP,Nigeria,Rivers,Rivers LGA1,2020,36,100,0,0,133.8,30.7,83.4
AFP,Nigeria,Ogun,Ogun LGA1,2020,36,100,0,0,35.6,31.4,86.8
COVID-19,Nigeria,FCT,FCT LGA1,2020,36,480874,57242,1098,165.9,29.5,71.7
COVID-19,Nigeria,Ogun,Ogun LGA1,2020,36,480874,57242,1098,120.4,35.8,67.5
COVID-19,Nigeria,Ogun,Ogun LGA1,2020,36,480874,57242,1098,12.0,30.4,75.2
Lassa Fever,Nigeria,Ogun,Ogun LGA2,2020,37,47,6,0,25.6,33.0,51.0
Lassa Fever,Nigeria,Oyo,Oyo LGA1,2020,37,47,6,0,23.0,32.1,49.4
Lassa Fever,Nigeria,Oyo,Oyo LGA1,2020,37,47,6,0,172.4,27.4,65.8
CSM,Nigeria,Rivers,Rivers LGA2,2020,37,3,0,1,117.6,25.3,46.6
CSM,Nigeria,Rivers,Rivers LGA2,2020,37,3,0,1,84.8,33.8,21.0
CSM,Nigeria,Rivers,Rivers LGA1,2020,37,3,0,1,144.7,32.8,65.9
Yellow Fever,Nigeria,Ogun,Ogun LGA1,2020,37,26,0,0,11.7,36.7,26.1
Yellow Fever,Nigeria,Rivers,Rivers LGA1,2020,37,26,0,0,90.9,24.6,47.9
Yellow Fever,Nigeria,Ogun,Ogun LGA1,2020,37,26,0,0,125.4,29.3,49.1
Cholera,Nigeria,Oyo,Oyo LGA1,2020,37,3,0,1,241.2,30.5,86.1
Cholera,Nigeria,Rivers,Rivers LGA1,2020,37,3,0,1,214.9,27.6,82.4
Cholera,Nigeria,Lagos,Lagos LGA2,2020,37,3,0,1,190.8,27.8,88.6
Measles,Nigeria,Oyo,Oyo LGA1,2020,37,68,0,0,46.3,28.2,47.3
Measles,Nigeria,Ogun,Ogun LGA2,2020,37,68,0,0,154.0,29.2,45.1
Measles,Nigeria,Ogun,Ogun LGA1,2020,37,68,0,0,49.5,38.0,45.7
Mpox,Nigeria,Lagos,Lagos LGA1,2020,37,0,0,0,10.2,36.2,71.1
Mpox,Nigeria,Kaduna,Kaduna LGA1,2020,37,0,0,0,68.3,32.4,73.1
Mpox,Nigeria,Lagos,Lagos LGA1,2020,37,0,0,0,106.1,32.8,84.9
AFP,Nigeria,Enugu,Enugu LGA2,2020,37,88,0,0,129.0,34.6,64.6
AFP,Nigeria,Rivers,Rivers LGA1,2020,37,88,0,0,95.4,35.4,26.2
AFP,Nigeria,Lagos,Lagos LGA1,2020,37,88,0,0,83.2,28.8,25.2
COVID-19,Nigeria,Lagos,Lagos LGA1,2020,37,507006,58324,1108,6.4,28.9,61.9
COVID-19,Nigeria,Oyo,Oyo LGA2,2020,37,507006,58324,1108,173.5,34.4,57.9
COVID-19,Nigeria,Rivers,Rivers LGA2,2020,37,507006,58324,1108,28.2,35.9,74.5
Lassa Fever,Nigeria,Oyo,Oyo LGA1,2020,38,11,4,1,97.4,28.9,41.9
Lassa Fever,Nigeria,Rivers,Rivers LGA1,2020,38,11,4,1,6.3,32.5,49.3
Lassa Fever,Nigeria,Kano,Kano LGA1,2020,38,11,4,1,16.5,27.4,65.0
CSM,Nigeria,FCT,FCT LGA1,2020,38,5,0,0,88.4,28.5,85.2
